序号,节点ID,纬度,经度,距离_m,耗时_s,通行次数,置信度
445,4516,23.155673,112.282386,307.8,30.0,2.0,0.467
446,894,23.157921,112.284142,301.6,31.0,6.0,0.405
447,1884,23.160157,112.285811,159.2,44.2,2.0,0.0
448,6931,23.160268,112.287364,221.4,30.0,3.0,0.405
449,3094,23.162255,112.287494,208.1,32.0,14.0,0.494
450,1918,23.164048,112.288077,294.4,30.0,3.0,0.467
451,1756,23.166063,112.289945,155.2,30.0,11.0,0.568
452,4407,23.166537,112.291373,321.5,90.0,1.0,0.405
453,3070,23.168505,112.293677,211.4,29.7,4.0,0.494
454,8085,23.168748,112.295727,291.5,30.0,1.0,0.405
455,2306,23.170484,112.297864,199.3,38.8,18.0,0.585
456,3853,23.170705,112.299798,247.7,68.8,1.0,0.0
457,739,23.171632,112.302002,201.0,29.5,57.0,0.756
458,825,23.171662,112.303968,207.5,28.8,54.0,0.771
459,1045,23.172014,112.305961,205.4,29.0,50.0,0.759
460,1256,23.172043,112.30797,203.0,29.9,49.0,0.782
461,1414,23.171957,112.309953,211.4,34.2,47.0,0.771
462,1430,23.171847,112.312018,205.7,28.2,45.0,0.823
463,1406,23.171709,112.314024,204.3,32.2,44.0,0.743
464,1378,23.171643,112.316021,312.5,33.0,2.0,0.405
465,1618,23.169485,112.31798,219.9,42.0,24.0,0.47
466,2068,23.170177,112.319996,211.9,25.7,29.0,0.716
467,1889,23.170498,112.322039,197.0,34.8,36.0,0.653
468,1552,23.170506,112.323966,206.0,37.9,42.0,0.638
469,1374,23.170368,112.325976,211.4,27.9,45.0,0.8
470,1453,23.170126,112.328027,235.2,29.6,45.0,0.764
471,902,23.169962,112.330321,308.8,29.2,5.0,0.616
472,1682,23.167663,112.332015,220.0,31.0,24.0,0.659
473,1498,23.168293,112.334054,198.6,32.2,42.0,0.73
474,1346,23.168111,112.335987,210.6,32.8,37.0,0.703
475,1738,23.167602,112.337972,263.3,30.7,10.0,0.507
476,1426,23.16624,112.340079,324.3,30.0,4.0,0.405
477,1711,23.163806,112.341827,231.7,33.1,25.0,0.587
478,1317,23.164135,112.344065,175.1,25.6,29.0,0.801
479,2866,23.163492,112.345628,232.2,32.0,3.0,0.405
480,6574,23.164497,112.347619,279.0,43.0,1.0,0.405
481,2028,23.164073,112.350309,224.8,10.0,1.0,0.405
482,10721,23.162054,112.350433,303.4,19.0,1.0,0.405
483,2746,23.159488,112.349423,183.3,30.2,36.0,0.727
484,867,23.157947,112.35006,134.2,24.5,17.0,0.777
485,5007,23.157381,112.351219,186.6,24.5,18.0,0.778
486,801,23.155764,112.351709,177.2,26.7,57.0,0.827
487,704,23.154257,112.352275,141.0,27.2,46.0,0.83
488,1575,23.153584,112.353443,186.2,33.1,49.0,0.788
489,593,23.152025,112.35411,140.3,27.0,31.0,0.825
490,3954,23.151337,112.35526,173.7,28.8,32.0,0.812
491,668,23.149873,112.355855,154.3,27.0,3.0,0.831
492,11660,23.149191,112.357168,163.3,32.8,4.0,0.758
493,974,23.147805,112.357696,181.6,30.0,51.0,0.813
494,924,23.146198,112.358017,159.9,31.8,47.0,0.73
495,1740,23.145658,112.359466,187.1,31.0,52.0,0.787
496,871,23.144123,112.360214,138.7,30.3,48.0,0.765
497,2705,23.143406,112.361323,169.5,30.0,48.0,0.773
498,908,23.142061,112.362104,144.9,38.0,45.0,0.661
499,3207,23.141367,112.363303,163.9,30.8,42.0,0.753
500,989,23.140075,112.364074,173.0,27.3,43.0,0.813
501,2299,23.139442,112.365619,153.4,26.5,26.0,0.669
502,1455,23.138104,112.365986,196.2,25.6,30.0,0.656
503,1643,23.137828,112.367881,192.6,42.2,29.0,0.638
504,3699,23.137414,112.36971,284.4,79.0,8.0,0.0
505,1834,23.135917,112.371965,268.5,27.0,2.0,0.534
506,3237,23.134519,112.374106,199.5,23.4,21.0,0.659
507,2317,23.134323,112.376045,208.0,34.0,33.0,0.68
508,2050,23.134003,112.37805,283.9,29.5,1.0,0.433
509,4126,23.132237,112.380056,211.8,31.8,14.0,0.617
510,3719,23.132488,112.382109,203.2,47.9,20.0,0.566
511,2737,23.132564,112.384094,205.2,38.6,33.0,0.652
512,2147,23.132324,112.386084,207.0,34.7,45.0,0.764
513,1897,23.132006,112.388079,200.0,33.1,43.0,0.811
514,2296,23.131581,112.38998,252.9,26.5,7.0,0.501
515,3172,23.130638,112.39223,346.3,30.0,2.0,0.405
516,3001,23.128,112.39403,211.5,59.7,12.0,0.379
517,2566,23.127857,112.396093,265.1,38.5,5.0,0.48
518,2600,23.126217,112.397975,194.0,25.6,11.0,0.603
519,4009,23.126195,112.396078,450.6,30.0,1.0,0.405
520,6474,23.122143,112.396043,315.8,61.0,1.0,0.405
521,6590,23.120132,112.398225,234.4,40.7,4.0,0.449
522,7595,23.118025,112.398291,243.9,10.0,1.0,0.405
523,6638,23.118093,112.395908,435.8,77.0,1.0,0.405
524,8924,23.114195,112.395471,191.9,60.0,4.0,0.467
525,10524,23.112506,112.395857,287.5,60.0,3.0,0.467
526,11789,23.109973,112.395297,175.4,48.7,1.0,0.0
527,10723,23.108467,112.394785,242.3,42.2,6.0,0.43
528,10818,23.106289,112.394709,272.3,43.5,6.0,0.551
529,9877,23.10384,112.394673,242.1,51.8,7.0,0.448
530,9145,23.101665,112.394767,214.7,30.8,8.0,0.583
531,9160,23.099739,112.394634,242.1,57.0,8.0,0.51
532,5695,23.097561,112.394626,412.5,30.0,0.0,0.405
533,1625,23.093853,112.394511,212.0,26.5,42.0,0.692
534,1006,23.091955,112.394323,231.2,33.1,55.0,0.749
535,855,23.089884,112.394119,215.3,27.3,61.0,0.791
536,809,23.087952,112.393987,216.1,37.0,64.0,0.765
537,732,23.08601,112.393921,227.6,33.6,64.0,0.737
538,748,23.083963,112.393953,119.3,19.2,1.0,0.487
539,7686,23.084192,112.392814,477.5,30.0,1.0,0.405
540,1042,23.080067,112.394114,223.3,27.4,50.0,0.783
541,1489,23.078059,112.394132,224.2,30.3,42.0,0.777
542,1846,23.076049,112.39431,216.7,29.2,34.0,0.775
543,2265,23.074109,112.394518,196.6,27.3,16.0,0.773
544,4480,23.07236,112.3948,277.6,38.3,5.0,0.479
545,951,23.070131,112.396023,231.3,33.3,46.0,0.726
546,1483,23.068085,112.396425,187.1,33.0,24.0,0.732
547,3862,23.066438,112.396802,285.4,30.0,2.0,0.467
548,996,23.064153,112.398071,217.3,35.1,37.0,0.705
549,2322,23.062258,112.398593,161.1,45.4,25.0,0.498
550,835,23.061901,112.400119,281.6,48.0,8.0,0.405
551,1008,23.059894,112.401798,332.5,31.0,6.0,0.405
552,556,23.057765,112.40408,250.9,69.7,3.0,0.0
553,1471,23.055815,112.405312,210.0,31.0,3.0,0.405
554,10991,23.055313,112.407291,307.8,24.0,1.0,0.405
555,9534,23.053416,112.409482,320.5,30.0,1.0,0.405
556,7322,23.051371,112.411689,424.7,61.0,1.0,0.405
557,12009,23.049489,112.415301,515.4,19.0,1.0,0.405
558,8182,23.047236,112.419703,477.7,29.0,1.0,0.405
559,1823,23.045328,112.423887,249.4,30.0,4.0,0.405
560,923,23.044343,112.426077,280.7,31.0,3.0,0.46
561,2078,23.042565,112.428025,204.2,29.4,32.0,0.817
562,1469,23.042435,112.430016,205.4,31.3,46.0,0.744
563,1300,23.042273,112.432016,204.8,34.2,51.0,0.768
564,1290,23.042091,112.434007,202.7,28.6,51.0,0.77
565,1216,23.041949,112.435982,209.4,29.6,55.0,0.815
566,1243,23.041798,112.438021,201.6,28.7,56.0,0.81
567,1067,23.041716,112.439989,209.8,32.9,61.0,0.666
568,793,23.041647,112.442039,206.0,42.5,65.0,0.68
569,719,23.041596,112.444051,402.7,25.0,1.0,0.405
570,932,23.041504,112.447985,202.9,22.8,46.0,0.508
571,1253,23.041985,112.449898,256.0,24.0,7.0,0.414
572,1865,23.040699,112.451974,208.8,32.6,39.0,0.773
573,1594,23.040572,112.45401,205.6,30.6,46.0,0.8
574,1267,23.040462,112.456016,202.6,33.5,52.0,0.744
575,1199,23.040337,112.457991,204.5,34.6,56.0,0.814
576,1144,23.040164,112.459981,204.8,29.3,55.0,0.805
577,1164,23.040042,112.461978,205.1,34.2,52.0,0.703
578,1125,23.039897,112.463977,209.1,29.5,53.0,0.763
579,1178,23.039788,112.466016,203.5,27.5,52.0,0.83
580,1242,23.039652,112.468,205.8,25.4,51.0,0.836
581,1260,23.039538,112.470007,205.2,30.2,52.0,0.782
582,1073,23.039469,112.472011,207.7,34.8,55.0,0.762
583,929,23.039428,112.474041,208.1,30.6,58.0,0.777
584,745,23.03947,112.476074,66.3,27.5,3.0,0.447
585,6689,23.038887,112.475941,186.4,29.0,2.0,0.459
586,8414,23.038954,112.477761,245.7,3.0,1.0,0.405
587,573,23.039845,112.479959,203.0,24.2,65.0,0.841
588,660,23.040027,112.481932,204.0,36.8,57.0,0.717
589,1009,23.040184,112.483918,208.4,27.6,47.0,0.778
590,1401,23.040473,112.485931,192.3,29.8,28.0,0.735
591,2914,23.040706,112.487793,253.8,24.2,3.0,0.499
592,992,23.041802,112.489969,205.7,27.3,49.0,0.827
593,1289,23.042258,112.491918,266.2,27.9,12.0,0.575
594,1234,23.043679,112.494012,203.6,32.0,45.0,0.764
595,1170,23.043963,112.495978,187.2,24.6,43.0,0.826
596,1970,23.044564,112.497687,172.1,25.7,6.0,0.747
597,7460,23.044843,112.499341,142.4,25.2,6.0,0.76
598,1136,23.04593,112.500077,185.7,28.5,38.0,0.841
599,2320,23.046638,112.50172,278.4,30.0,5.0,0.405
600,1058,23.048079,112.503945,167.1,31.0,32.0,0.803
601,3291,23.048718,112.505423,127.6,27.2,32.0,0.844
602,1369,23.049583,112.506242,183.6,26.4,49.0,0.815
603,1275,23.050356,112.507828,271.4,30.0,16.0,0.405
604,1054,23.051763,112.509996,188.0,24.3,46.0,0.825
605,2194,23.052633,112.511572,120.0,28.6,39.0,0.8
606,2140,23.053434,112.512357,180.2,27.9,45.0,0.857
607,1051,23.054197,112.513911,277.6,31.0,17.0,0.405
608,1115,23.055708,112.516071,176.4,25.4,43.0,0.821
609,2293,23.056593,112.517502,134.4,30.7,42.0,0.823
610,1753,23.057519,112.518348,168.2,26.9,47.0,0.833
611,1388,23.0584,112.519684,141.8,27.2,45.0,0.811
612,2146,23.059465,112.520445,160.3,26.2,48.0,0.839
613,1171,23.060291,112.52173,179.5,29.1,48.0,0.821
614,1613,23.061808,112.522331,135.5,26.6,42.0,0.824
615,1433,23.062277,112.523553,195.6,27.6,45.0,0.825
616,875,23.063943,112.524168,130.5,27.1,29.0,0.798
617,3121,23.064529,112.525274,189.0,25.8,29.0,0.767
618,905,23.066153,112.525817,150.7,20.8,4.0,0.734
619,11135,23.06683,112.527093,174.7,26.4,4.0,0.552
620,3127,23.068388,112.527311,200.7,26.9,29.0,0.747
621,1143,23.070158,112.527694,298.2,18.5,2.0,0.438
622,5903,23.072414,112.52927,204.7,28.2,9.0,0.648
623,2432,23.074253,112.529367,209.7,25.1,29.0,0.782
624,1134,23.076128,112.529591,299.9,15.0,1.0,0.405
625,9056,23.078331,112.531281,231.3,21.7,2.0,0.457
626,3527,23.080411,112.531199,198.7,32.3,27.0,0.644
627,1052,23.082179,112.531479,208.8,34.1,62.0,0.771
628,622,23.084,112.531979,215.7,22.6,49.0,0.635
629,839,23.085915,112.532316,122.3,21.0,28.0,0.717
630,1570,23.086244,112.533457,198.4,25.9,50.0,0.806
631,683,23.087974,112.533928,162.3,28.2,25.0,0.788
632,3840,23.088481,112.535416,186.2,31.2,27.0,0.746
633,922,23.090123,112.535774,200.2,21.7,38.0,0.67
634,966,23.091902,112.536077,179.1,24.6,30.0,0.695
635,1237,23.092176,112.537803,159.8,33.6,14.0,0.784
636,6021,23.092639,112.539281,183.5,33.6,15.0,0.732
637,1191,23.094197,112.539872,153.1,31.5,16.0,0.79
638,5789,23.094575,112.541311,175.6,33.4,16.0,0.788
639,1034,23.096044,112.541941,294.5,30.0,18.0,0.405
640,1017,23.097843,112.544053,168.5,25.6,49.0,0.847
641,2441,23.098612,112.545473,139.1,42.7,48.0,0.605
642,1110,23.099689,112.546164,176.6,28.9,53.0,0.816
643,1504,23.100461,112.547673,300.1,25.0,7.0,0.424
644,1092,23.102259,112.549862,140.0,30.1,4.0,0.824
645,11815,23.102845,112.551073,167.1,32.1,4.0,0.755
646,955,23.104183,112.551817,198.8,35.2,38.0,0.606
647,964,23.105943,112.552157,297.9,45.5,10.0,0.394
648,741,23.10792,112.554122,300.3,60.0,12.0,0.405
649,600,23.110023,112.555965,147.6,30.5,24.0,0.791
650,4238,23.110665,112.557227,183.6,26.1,24.0,0.741
651,755,23.112263,112.557678,181.9,34.1,68.0,0.79
652,653,23.113798,112.558291,185.0,30.0,16.0,0.467
653,3651,23.11541,112.558736,145.4,31.4,16.0,0.592
654,571,23.116107,112.559939,185.5,48.8,51.0,0.488
655,1223,23.117705,112.560459,293.8,87.5,10.0,0.4
656,742,23.119826,112.562172,145.9,36.6,49.0,0.769
657,2386,23.120477,112.563411,307.8,39.0,2.0,0.405
658,3825,23.122683,112.565228,173.3,34.7,38.0,0.744
659,970,23.124036,112.56607,283.1,33.0,29.0,0.447
660,1129,23.126057,112.567753,311.0,25.7,6.0,0.509
661,2020,23.128394,112.569423,207.4,28.5,48.0,0.795
662,692,23.130196,112.569946,180.8,36.6,46.0,0.644
663,1029,23.131751,112.570464,206.2,39.3,6.0,0.584
664,8949,23.133585,112.57076,299.1,30.0,4.0,0.54
665,1370,23.135606,112.572689,211.0,39.7,6.0,0.594
666,9933,23.1375,112.57282,311.7,30.0,1.0,0.467
667,976,23.139786,112.574583,116.5,34.3,31.0,0.651
668,1363,23.140289,112.575583,185.0,38.0,41.0,0.558
669,636,23.14194,112.575809,212.6,35.4,54.0,0.722
670,1153,23.143764,112.57643,176.4,29.0,15.0,0.759
671,5573,23.145311,112.576813,132.1,30.4,16.0,0.785
672,853,23.145918,112.577924,199.1,30.8,39.0,0.78
673,2202,23.147626,112.578505,153.9,37.3,30.0,0.66
674,1039,23.147918,112.579976,173.8,39.0,20.0,0.533
675,1870,23.148377,112.581601,306.6,85.2,3.0,0.0
676,2356,23.150457,112.583568,166.3,28.5,20.0,0.571
677,1200,23.151822,112.584235,294.7,30.0,8.0,0.405
678,1340,23.153739,112.586225,302.5,24.0,7.0,0.405
679,1481,23.155769,112.588194,306.2,30.0,7.0,0.405
680,1797,23.157908,112.590082,195.5,27.1,19.0,0.607
681,1112,23.157992,112.591992,175.9,25.3,17.0,0.484
682,2926,23.158524,112.593612,171.4,46.0,3.0,0.405
683,9443,23.158832,112.595255,314.2,31.0,1.0,0.405
684,4355,23.160691,112.59757,296.5,30.0,5.0,0.405
685,1545,23.162425,112.599774,274.5,76.2,7.0,0.0
686,1018,23.163805,112.602,205.6,44.8,29.0,0.506
687,1288,23.164414,112.603899,264.5,24.7,7.0,0.459
688,926,23.16576,112.606032,203.9,35.3,36.0,0.567
689,950,23.166023,112.608006,200.0,51.2,34.0,0.453
690,1160,23.166324,112.609935,209.7,64.1,30.0,0.461
691,1720,23.16652,112.611976,199.7,32.5,22.0,0.551
692,2214,23.166675,112.613922,206.3,61.2,16.0,0.44
693,3160,23.166727,112.615938,408.3,113.4,1.0,0.0
694,4074,23.166693,112.619932,205.4,30.5,7.0,0.463
695,4568,23.16667,112.621941,418.7,29.0,1.0,0.405
696,4570,23.166715,112.626037,205.3,20.0,6.0,0.405
697,5115,23.166864,112.628039,204.2,56.7,4.0,0.0
698,6511,23.166812,112.630035,166.4,30.0,2.0,0.405
699,9155,23.166703,112.631658,232.2,30.0,2.0,0.405
700,9154,23.166784,112.633928,455.1,29.0,1.0,0.405
701,2218,23.16855,112.637944,192.2,31.6,14.0,0.623
702,3720,23.168619,112.639823,234.0,55.9,9.0,0.48
703,4902,23.168741,112.642108,237.0,21.8,1.0,0.516
704,721,23.170038,112.643947,172.5,21.5,2.0,0.412
705,6275,23.168488,112.644016,217.4,62.2,5.0,0.405
706,6822,23.168794,112.646117,204.6,33.2,1.0,0.534
707,9245,23.168391,112.64807,280.8,32.1,2.0,0.549
708,1163,23.170212,112.649973,173.7,16.0,2.0,0.294
709,1922,23.171773,112.650026,206.8,20.0,19.0,0.405
710,1782,23.172157,112.652005,212.2,58.9,20.0,0.0
711,1827,23.172462,112.654054,199.2,30.0,21.0,0.405
712,2004,23.172526,112.656001,206.4,30.0,18.0,0.405
713,2513,23.172498,112.65802,193.1,37.0,17.0,0.381
714,2839,23.172644,112.659903,211.4,29.5,17.0,0.463
715,3023,23.172722,112.661969,207.5,30.0,14.0,0.467
716,3335,23.172711,112.663999,193.4,30.0,13.0,0.467
717,3465,23.172734,112.66589,210.4,30.0,11.0,0.467
718,3848,23.172656,112.667947,205.7,28.0,12.0,0.405
719,3771,23.172626,112.669958,211.8,32.0,11.0,0.405
720,3851,23.172647,112.67203,204.6,73.0,12.0,0.405
721,3428,23.17269,112.674031,205.6,57.1,14.0,0.0
722,3414,23.172728,112.676042,196.8,54.7,14.0,0.0
723,3093,23.172706,112.677967,214.0,59.4,15.0,0.0
724,2921,23.172733,112.680061,401.9,28.0,1.0,0.405
725,2602,23.172748,112.683993,209.8,60.0,18.0,0.405
726,2469,23.172757,112.686045,407.9,113.3,2.0,0.0
727,2043,23.172759,112.690035,207.3,30.0,22.0,0.405
728,2066,23.172699,112.692062,197.8,54.9,22.0,0.0
729,1907,23.172643,112.693996,411.9,114.4,1.0,0.0
730,1841,23.172389,112.698016,206.2,57.3,23.0,0.0
731,1705,23.172318,112.700031,200.9,55.8,24.0,0.0
732,1512,23.172067,112.701978,214.0,59.4,25.0,0.0
733,1439,23.171871,112.70406,193.4,53.7,23.0,0.0
734,1530,23.171598,112.705929,192.5,53.5,19.0,0.0
735,2439,23.171376,112.707797,253.8,70.5,3.0,0.0
736,1389,23.170493,112.710086,410.7,114.1,1.0,0.0
737,1104,23.169687,112.714007,385.1,71.5,1.0,0.412
738,2894,23.169186,112.717735,251.5,69.9,3.0,0.0
739,611,23.168378,112.720032,203.2,36.4,71.0,0.604
740,598,23.168379,112.72202,205.2,33.3,74.0,0.643
741,583,23.168429,112.724026,197.6,29.0,73.0,0.672
742,580,23.168442,112.725959,206.0,38.2,73.0,0.684
743,654,23.168116,112.727942,194.0,31.0,66.0,0.801
744,872,23.168008,112.729836,265.8,73.8,2.0,0.0
745,1332,23.169324,112.732007,209.4,35.0,26.0,0.404
746,1231,23.169535,112.734042,142.6,22.5,3.0,0.405
747,1261,23.168255,112.733956,210.8,30.6,51.0,0.801
748,1492,23.168394,112.736013,196.6,46.3,47.0,0.618
749,1696,23.168579,112.737925,208.3,45.7,39.0,0.591
750,2287,23.168694,112.739959,258.4,29.5,3.0,0.463
751,770,23.169997,112.742052,196.5,34.2,61.0,0.697
752,771,23.169974,112.743973,207.8,29.9,60.0,0.69
753,783,23.170064,112.746004,199.6,29.8,63.0,0.757
754,813,23.170043,112.747956,207.0,29.0,60.0,0.744
755,859,23.169935,112.749977,203.5,26.8,61.0,0.772
756,842,23.169979,112.751967,205.7,30.9,58.0,0.747
757,816,23.169963,112.75398,254.7,24.0,2.0,0.451
758,4031,23.168669,112.756035,207.9,33.6,25.0,0.704
759,3166,23.168554,112.758065,203.5,43.7,34.0,0.65
760,2274,23.168534,112.760056,465.6,52.0,3.0,0.454
761,6850,23.166611,112.764102,682.9,131.0,1.0,0.338
762,6184,23.164573,112.770404,483.8,106.0,1.0,0.441
763,6559,23.162608,112.774626,453.0,80.0,3.0,0.348
764,3700,23.160611,112.778488,303.3,50.9,8.0,0.447
765,4996,23.158647,112.780547,305.6,55.5,5.0,0.464
766,5776,23.156685,112.78264,323.5,40.0,3.0,0.449
767,5846,23.15452,112.784754,284.7,48.8,5.0,0.488
768,5120,23.152622,112.786622,155.3,30.9,21.0,0.824
769,1168,23.151916,112.787933,167.6,29.4,29.0,0.836
770,3835,23.150572,112.788674,136.3,32.4,30.0,0.806
771,1285,23.149847,112.789749,172.0,32.3,39.0,0.821
772,2606,23.148468,112.790509,298.5,25.3,6.0,0.478
773,2253,23.146418,112.792395,291.3,46.0,7.0,0.475
774,3043,23.144477,112.794307,300.1,23.0,3.0,0.498
775,4419,23.142313,112.796061,207.5,23.2,5.0,0.526
776,4474,23.141883,112.798035,186.9,14.8,5.0,0.438
777,4673,23.142358,112.799789,326.5,19.0,1.0,0.43
778,1077,23.144605,112.801846,162.9,28.3,15.0,0.743
779,4514,23.144837,112.803419,289.7,62.0,2.0,0.405
780,480,23.146111,112.805891,209.1,27.7,50.0,0.799
781,968,23.146383,112.807914,160.5,25.2,23.0,0.76
782,4029,23.146826,112.809408,161.8,25.9,22.0,0.758
783,345,23.148162,112.810035,142.6,27.6,32.0,0.733
784,2286,23.148595,112.811348,171.8,28.1,32.0,0.732
785,192,23.149955,112.812143,140.6,25.7,31.0,0.722
786,3279,23.150773,112.813192,156.1,20.4,30.0,0.536
787,213,23.152023,112.813889,168.7,30.0,57.0,0.846
788,1685,23.15332,112.814743,146.5,34.4,58.0,0.76
789,294,23.15412,112.815882,404.4,26.0,1.0,0.405
790,7997,23.153794,112.819822,189.8,64.0,5.0,0.432
791,8829,23.154268,112.821605,268.8,32.0,0.0,0.405
792,1595,23.156682,112.821729,224.3,36.0,25.0,0.729
793,3439,23.156722,112.823923,198.7,33.4,18.0,0.749
794,4469,23.15675,112.825867,219.1,42.2,16.0,0.712
795,4639,23.156789,112.828009,206.1,37.5,15.0,0.751
796,4793,23.156874,112.830023,197.9,30.7,14.0,0.818
797,5065,23.156885,112.831959,188.7,30.6,7.0,0.812
798,7600,23.156896,112.833804,164.1,32.7,5.0,0.811
799,9669,23.156739,112.8354,312.2,62.1,2.0,0.511
800,221,23.158232,112.837986,201.8,38.2,114.0,0.784
801,196,23.158248,112.83996,209.1,31.2,116.0,0.825
802,223,23.158362,112.842002,297.4,26.5,2.0,0.439
803,8660,23.159062,112.844809,346.3,89.0,1.0,0.405
804,513,23.159237,112.848191,187.7,32.9,92.0,0.665
805,243,23.159484,112.850007,415.4,31.0,1.0,0.405
806,226,23.160137,112.854007,201.5,32.4,111.0,0.871
807,262,23.160324,112.855967,206.7,34.9,105.0,0.828
808,341,23.16041,112.857987,275.5,30.0,1.0,0.405
809,8976,23.158759,112.859996,198.0,35.6,6.0,0.562
810,8975,23.158572,112.861921,255.2,33.9,5.0,0.673
811,5949,23.158755,112.86441,393.8,31.0,1.0,0.405
812,11648,23.155467,112.865841,447.5,25.5,3.0,0.429
813,9930,23.156048,112.870173,431.8,29.0,1.0,0.405
814,10988,23.154714,112.874139,199.1,51.5,4.0,0.423
815,10904,23.154132,112.87598,284.7,29.5,4.0,0.539
816,4143,23.154801,112.878668,278.3,30.5,5.0,0.539
817,8797,23.152775,112.880268,243.2,29.1,7.0,0.616
818,5109,23.152569,112.882636,303.9,38.7,2.0,0.53
819,11207,23.15038,112.884415,213.7,46.7,5.0,0.489
820,2196,23.150558,112.886496,172.0,46.9,52.0,0.733
821,305,23.150227,112.888139,320.3,30.0,17.0,0.405
822,413,23.147918,112.890012,188.0,37.2,39.0,0.684
823,401,23.147989,112.89185,295.9,27.1,32.0,0.676
824,24,23.145328,112.891923,220.1,27.8,57.0,0.435
825,481,23.146023,112.893939,168.2,28.0,39.0,0.405
826,1904,23.145368,112.895422,174.1,35.1,34.0,0.522
827,378,23.143864,112.895898,757.2,210.3,1.0,0.0
828,265,23.13994,112.901951,286.1,30.0,15.0,0.405
829,520,23.138507,112.904275,184.4,34.7,101.0,0.828
830,251,23.137875,112.905942,280.7,31.0,19.0,0.405
831,682,23.1367,112.908372,177.1,31.1,92.0,0.761
832,246,23.136159,112.910001,204.2,35.1,119.0,0.849
833,317,23.135458,112.911847,160.3,37.9,33.0,0.665
834,3184,23.135106,112.913368,304.0,84.4,2.0,0.0
835,256,23.133914,112.916043,184.8,38.0,104.0,0.842
836,564,23.133334,112.917737,260.5,30.0,23.0,0.405
837,302,23.132381,112.920063,204.8,37.7,110.0,0.82
838,334,23.131683,112.921916,185.8,23.3,36.0,0.43
839,1384,23.131339,112.923694,279.9,77.7,6.0,0.0
840,331,23.12988,112.925925,190.2,25.0,39.0,0.424
841,1154,23.129414,112.927715,151.4,42.1,2.0,0.0
842,9988,23.129096,112.929154,158.3,9.0,3.0,0.405
843,437,23.127843,112.929887,172.2,30.0,22.0,0.405
844,2556,23.127349,112.931484,148.2,13.2,21.0,0.414
845,409,23.126131,112.932072,171.0,31.2,50.0,0.55
846,837,23.125539,112.933616,160.1,32.2,44.0,0.614
847,568,23.124207,112.934211,167.3,22.4,60.0,0.681
848,584,23.123724,112.93576,170.1,27.3,45.0,0.666
849,718,23.122274,112.936292,166.1,35.6,58.0,0.663
850,460,23.121809,112.937835,178.5,35.4,47.0,0.698
851,841,23.120251,112.938256,168.4,26.1,48.0,0.744
852,412,23.119799,112.939827,176.0,23.9,51.0,0.746
853,799,23.118277,112.940302,159.8,34.0,53.0,0.719
854,440,23.1178,112.941775,298.7,83.0,20.0,0.0
855,516,23.115763,112.94368,176.6,38.6,61.0,0.634
856,557,23.114301,112.944354,141.7,34.4,51.0,0.628
857,689,23.113695,112.945572,212.3,23.5,59.0,0.469
858,142,23.11184,112.946063,141.6,30.3,45.0,0.538
859,1108,23.111586,112.94742,171.9,29.7,46.0,0.513
860,188,23.110114,112.947934,159.9,36.9,32.0,0.748
861,2365,23.109355,112.949262,178.0,21.4,32.0,0.558
862,296,23.107874,112.949922,149.3,21.4,10.0,0.529
863,5955,23.107101,112.951116,156.3,17.9,10.0,0.575
864,434,23.105793,112.951676,301.6,83.8,6.0,0.0
865,899,23.103625,112.953449,236.7,25.6,55.0,0.608
866,109,23.101516,112.953753,284.1,16.0,19.0,0.405
867,328,23.099753,112.955764,288.1,22.0,19.0,0.405
868,737,23.097728,112.95752,194.7,43.5,61.0,0.692
869,280,23.09603,112.957988,148.0,37.1,30.0,0.8
870,2377,23.095422,112.959275,189.1,34.3,31.0,0.679
871,398,23.09379,112.959794,236.5,36.9,85.0,0.748
872,174,23.091664,112.959787,267.7,41.0,11.0,0.421
873,353,23.089357,112.960535,673.2,187.0,1.0,0.0
874,6173,23.084609,112.964619,316.6,73.6,8.0,0.553
875,1909,23.0825,112.966698,117.1,38.0,57.0,0.807
876,408,23.08181,112.967563,202.2,35.0,96.0,0.8
877,414,23.080174,112.968426,122.0,25.0,30.0,0.72
878,2332,23.079371,112.969238,171.7,27.5,31.0,0.447
879,347,23.077896,112.969734,200.7,38.9,98.0,0.808
880,448,23.076206,112.970424,115.1,30.4,32.0,0.726
881,1991,23.075471,112.971215,182.5,30.0,33.0,0.405
882,447,23.073882,112.971662,215.1,26.2,82.0,0.668
883,295,23.072039,112.972303,211.3,32.5,76.0,0.804
884,768,23.07014,112.972369,218.5,35.0,57.0,0.798
885,1631,23.068197,112.972691,298.3,14.0,19.0,0.405
886,267,23.065977,112.974328,198.6,29.0,89.0,0.82
887,602,23.064198,112.974151,253.2,28.6,64.0,0.785
888,795,23.061939,112.974465,277.1,77.0,10.0,0.0
889,351,23.059889,112.976004,209.1,26.4,97.0,0.64
890,249,23.058021,112.976249,208.2,31.0,87.0,0.814
891,597,23.056149,112.976263,227.5,36.3,71.0,0.779
892,883,23.054128,112.97661,182.4,38.6,45.0,0.792
893,3157,23.052501,112.976833,127.2,27.3,30.0,0.776
894,306,23.051928,112.977909,289.4,80.4,6.0,0.0
895,4091,23.049601,112.979178,504.1,25.0,2.0,0.405
896,9749,23.045586,112.981464,1352.0,121.0,1.0,0.405
897,10673,23.037939,112.991737,208.5,113.5,6.0,0.453
898,12067,23.037601,112.993741,460.5,140.3,2.0,0.429
899,10638,23.036377,112.99804,405.1,97.2,5.0,0.479
